city,year,indicator,value,value_interp,source,quality
Lisbon,2016,loan_gov_guaranteed,5712,5712,OECD_SME_finance,descriptive
Lisbon,2017,loan_gov_guaranteed,6068,6068,OECD_SME_finance,descriptive
Lisbon,2018,loan_gov_guaranteed,6183,6183,OECD_SME_finance,descriptive
Lisbon,2019,loan_gov_guaranteed,6290,6290,OECD_SME_finance,descriptive
Lisbon,2020,loan_gov_guaranteed,13580,13580,OECD_SME_finance,descriptive
Lisbon,2021,loan_gov_guaranteed,14014,14014,OECD_SME_finance,descriptive
Lisbon,2022,loan_gov_guaranteed,11555,11555,OECD_SME_finance,descriptive
Lisbon,2023,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Lisbon,2024,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Tallinn,1992,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Tallinn,1994,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Tallinn,1998,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Tallinn,2000,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Tallinn,2001,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Tallinn,2002,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Tallinn,2003,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Tallinn,2004,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Tallinn,2005,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Tallinn,2006,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Tallinn,2007,loan_gov_guaranteed,48.61210331,48.61210331,OECD_SME_finance,descriptive
Tallinn,2008,loan_gov_guaranteed,39.46886379,39.46886379,OECD_SME_finance,descriptive
Tallinn,2009,loan_gov_guaranteed,86.05830914,86.05830914,OECD_SME_finance,descriptive
Tallinn,2010,loan_gov_guaranteed,121.9347841,121.9347841,OECD_SME_finance,descriptive
Tallinn,2011,loan_gov_guaranteed,116.0326946,116.0326946,OECD_SME_finance,descriptive
Tallinn,2012,loan_gov_guaranteed,122.2879346,122.2879346,OECD_SME_finance,descriptive
Tallinn,2013,loan_gov_guaranteed,99.99888662,99.99888662,OECD_SME_finance,descriptive
Tallinn,2014,loan_gov_guaranteed,110.8279739,110.8279739,OECD_SME_finance,descriptive
Tallinn,2015,loan_gov_guaranteed,112.09198,112.09198,OECD_SME_finance,descriptive
Tallinn,2016,loan_gov_guaranteed,170.8430003,170.8430003,OECD_SME_finance,descriptive
Tallinn,2017,loan_gov_guaranteed,99.67062633,99.67062633,OECD_SME_finance,descriptive
Tallinn,2018,loan_gov_guaranteed,118.14,118.14,OECD_SME_finance,descriptive
Tallinn,2019,loan_gov_guaranteed,145.5,145.5,OECD_SME_finance,descriptive
Tallinn,2020,loan_gov_guaranteed,188.13,188.13,OECD_SME_finance,descriptive
Tallinn,2021,loan_gov_guaranteed,140.1,140.1,OECD_SME_finance,descriptive
Tallinn,2022,loan_gov_guaranteed,153.72,153.72,OECD_SME_finance,descriptive
Tallinn,2023,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Tallinn,2024,loan_gov_guaranteed,NA,NA,OECD_SME_finance,descriptive
Athens,1978,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Athens,1979,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Athens,1981,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Athens,1982,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Athens,1983,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Athens,1984,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Athens,1985,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Athens,1986,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Athens,1987,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Athens,1988,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Athens,1989,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Athens,1990,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Athens,1991,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Athens,1992,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Athens,1993,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Athens,1994,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Athens,1995,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Athens,1996,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Athens,1997,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Athens,1998,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Athens,1999,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Athens,2000,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Athens,2001,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Athens,2002,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Athens,2003,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Athens,2004,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Athens,2005,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Athens,2006,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Athens,2007,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Athens,2008,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Athens,2009,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Athens,2010,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Athens,2011,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Athens,2012,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Athens,2013,loan_gov_guarantees,374.42,374.42,OECD_SME_finance,descriptive
Athens,2014,loan_gov_guarantees,308.5,308.5,OECD_SME_finance,descriptive
Athens,2015,loan_gov_guarantees,235.51,235.51,OECD_SME_finance,descriptive
Athens,2016,loan_gov_guarantees,562.4,562.4,OECD_SME_finance,descriptive
Athens,2017,loan_gov_guarantees,1076.2,1076.2,OECD_SME_finance,descriptive
Athens,2018,loan_gov_guarantees,1198.36,1198.36,OECD_SME_finance,descriptive
Athens,2019,loan_gov_guarantees,1356.96,1356.96,OECD_SME_finance,descriptive
Athens,2020,loan_gov_guarantees,3940.95,3940.95,OECD_SME_finance,descriptive
Athens,2021,loan_gov_guarantees,3974.55,3974.55,OECD_SME_finance,descriptive
Athens,2022,loan_gov_guarantees,4052.4,4052.4,OECD_SME_finance,descriptive
Athens,2023,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Athens,2024,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Barcelona,1982,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Barcelona,1983,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Barcelona,1984,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Barcelona,1985,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Barcelona,1986,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Barcelona,1988,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Barcelona,1989,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Barcelona,1991,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Barcelona,1992,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Barcelona,1993,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Barcelona,1994,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Barcelona,1995,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Barcelona,1996,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Barcelona,1997,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Barcelona,1998,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Barcelona,1999,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Barcelona,2000,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Barcelona,2001,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Barcelona,2002,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Barcelona,2003,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Barcelona,2004,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Barcelona,2005,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Barcelona,2006,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Barcelona,2007,loan_gov_guarantees,5550,5550,OECD_SME_finance,descriptive
Barcelona,2008,loan_gov_guarantees,7700,7700,OECD_SME_finance,descriptive
Barcelona,2009,loan_gov_guarantees,11000,11000,OECD_SME_finance,descriptive
Barcelona,2010,loan_gov_guarantees,10100,10100,OECD_SME_finance,descriptive
Barcelona,2011,loan_gov_guarantees,12000,12000,OECD_SME_finance,descriptive
Barcelona,2012,loan_gov_guarantees,11000,11000,OECD_SME_finance,descriptive
Barcelona,2013,loan_gov_guarantees,13000,13000,OECD_SME_finance,descriptive
Barcelona,2014,loan_gov_guarantees,9100,9100,OECD_SME_finance,descriptive
Barcelona,2015,loan_gov_guarantees,7600,7600,OECD_SME_finance,descriptive
Barcelona,2016,loan_gov_guarantees,6500,6500,OECD_SME_finance,descriptive
Barcelona,2017,loan_gov_guarantees,3110,3110,OECD_SME_finance,descriptive
Barcelona,2018,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Barcelona,2019,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Barcelona,2020,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Barcelona,2021,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Barcelona,2022,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Barcelona,2023,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Barcelona,2024,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Lisbon,1980,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Lisbon,1985,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Lisbon,1986,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Lisbon,1989,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Lisbon,1990,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Lisbon,1991,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Lisbon,1992,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Lisbon,1993,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Lisbon,1995,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Lisbon,1996,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Lisbon,1997,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Lisbon,1998,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Lisbon,1999,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Lisbon,2000,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Lisbon,2001,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Lisbon,2002,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Lisbon,2003,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Lisbon,2004,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Lisbon,2005,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Lisbon,2006,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Lisbon,2007,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Lisbon,2008,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Lisbon,2009,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Lisbon,2010,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Lisbon,2011,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Lisbon,2012,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Lisbon,2013,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Lisbon,2014,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Lisbon,2015,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Lisbon,2016,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Lisbon,2017,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Lisbon,2018,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Lisbon,2019,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Lisbon,2020,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Lisbon,2021,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Lisbon,2022,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Lisbon,2023,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Lisbon,2024,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Tallinn,1992,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Tallinn,1994,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Tallinn,1998,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Tallinn,2000,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Tallinn,2001,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Tallinn,2002,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Tallinn,2003,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Tallinn,2004,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Tallinn,2005,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Tallinn,2006,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Tallinn,2007,loan_gov_guarantees,22.78833108,22.78833108,OECD_SME_finance,descriptive
Tallinn,2008,loan_gov_guarantees,23.25739715,23.25739715,OECD_SME_finance,descriptive
Tallinn,2009,loan_gov_guarantees,51.63714698,51.63714698,OECD_SME_finance,descriptive
Tallinn,2010,loan_gov_guarantees,65.99752147,65.99752147,OECD_SME_finance,descriptive
Tallinn,2011,loan_gov_guarantees,52.50886551,52.50886551,OECD_SME_finance,descriptive
Tallinn,2012,loan_gov_guarantees,59.89032569,59.89032569,OECD_SME_finance,descriptive
Tallinn,2013,loan_gov_guarantees,51.91170691,51.91170691,OECD_SME_finance,descriptive
Tallinn,2014,loan_gov_guarantees,66.02658349,66.02658349,OECD_SME_finance,descriptive
Tallinn,2015,loan_gov_guarantees,65.62404679,65.62404679,OECD_SME_finance,descriptive
Tallinn,2016,loan_gov_guarantees,93.48087783,93.48087783,OECD_SME_finance,descriptive
Tallinn,2017,loan_gov_guarantees,60.944016070000004,60.944016070000004,OECD_SME_finance,descriptive
Tallinn,2018,loan_gov_guarantees,72.2,72.2,OECD_SME_finance,descriptive
Tallinn,2019,loan_gov_guarantees,75.3,75.3,OECD_SME_finance,descriptive
Tallinn,2020,loan_gov_guarantees,112.6,112.6,OECD_SME_finance,descriptive
Tallinn,2021,loan_gov_guarantees,94,94,OECD_SME_finance,descriptive
Tallinn,2022,loan_gov_guarantees,100.56,100.56,OECD_SME_finance,descriptive
Tallinn,2023,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Tallinn,2024,loan_gov_guarantees,NA,NA,OECD_SME_finance,descriptive
Athens,1978,loan_lt,NA,NA,OECD_SME_finance,descriptive
Athens,1979,loan_lt,NA,NA,OECD_SME_finance,descriptive
Athens,1981,loan_lt,NA,NA,OECD_SME_finance,descriptive
Athens,1982,loan_lt,NA,NA,OECD_SME_finance,descriptive
Athens,1983,loan_lt,NA,NA,OECD_SME_finance,descriptive
Athens,1984,loan_lt,NA,NA,OECD_SME_finance,descriptive
Athens,1985,loan_lt,NA,NA,OECD_SME_finance,descriptive
Athens,1986,loan_lt,NA,NA,OECD_SME_finance,descriptive
Athens,1987,loan_lt,NA,NA,OECD_SME_finance,descriptive
Athens,1988,loan_lt,NA,NA,OECD_SME_finance,descriptive
Athens,1989,loan_lt,NA,NA,OECD_SME_finance,descriptive
Athens,1990,loan_lt,NA,NA,OECD_SME_finance,descriptive
Athens,1991,loan_lt,NA,NA,OECD_SME_finance,descriptive
Athens,1992,loan_lt,NA,NA,OECD_SME_finance,descriptive
Athens,1993,loan_lt,NA,NA,OECD_SME_finance,descriptive
Athens,1994,loan_lt,NA,NA,OECD_SME_finance,descriptive
Athens,1995,loan_lt,NA,NA,OECD_SME_finance,descriptive
Athens,1996,loan_lt,NA,NA,OECD_SME_finance,descriptive
Athens,1997,loan_lt,NA,NA,OECD_SME_finance,descriptive
Athens,1998,loan_lt,NA,NA,OECD_SME_finance,descriptive
Athens,1999,loan_lt,NA,NA,OECD_SME_finance,descriptive
Athens,2000,loan_lt,NA,NA,OECD_SME_finance,descriptive
Athens,2001,loan_lt,NA,NA,OECD_SME_finance,descriptive
Athens,2002,loan_lt,NA,NA,OECD_SME_finance,descriptive
Athens,2003,loan_lt,NA,NA,OECD_SME_finance,descriptive
Athens,2004,loan_lt,NA,NA,OECD_SME_finance,descriptive
Athens,2005,loan_lt,NA,NA,OECD_SME_finance,descriptive
Athens,2006,loan_lt,NA,NA,OECD_SME_finance,descriptive
Athens,2007,loan_lt,NA,NA,OECD_SME_finance,descriptive
Athens,2008,loan_lt,NA,NA,OECD_SME_finance,descriptive
Athens,2009,loan_lt,NA,NA,OECD_SME_finance,descriptive
Athens,2010,loan_lt,NA,NA,OECD_SME_finance,descriptive
Athens,2011,loan_lt,NA,NA,OECD_SME_finance,descriptive
Athens,2012,loan_lt,NA,NA,OECD_SME_finance,descriptive
Athens,2013,loan_lt,NA,NA,OECD_SME_finance,descriptive
Athens,2014,loan_lt,30052.407,30052.407,OECD_SME_finance,descriptive
Athens,2015,loan_lt,29294,29294,OECD_SME_finance,descriptive
Athens,2016,loan_lt,29560.92,29560.92,OECD_SME_finance,descriptive
Athens,2017,loan_lt,27681.168,27681.168,OECD_SME_finance,descriptive
Athens,2018,loan_lt,25919.331,25919.331,OECD_SME_finance,descriptive
Athens,2019,loan_lt,21795.581,21795.581,OECD_SME_finance,descriptive
Athens,2020,loan_lt,22511.1,22511.1,OECD_SME_finance,descriptive
Athens,2021,loan_lt,18565.871,18565.871,OECD_SME_finance,descriptive
Athens,2022,loan_lt,NA,NA,OECD_SME_finance,descriptive
Athens,2023,loan_lt,NA,NA,OECD_SME_finance,descriptive
Athens,2024,loan_lt,NA,NA,OECD_SME_finance,descriptive
Barcelona,1982,loan_lt,NA,NA,OECD_SME_finance,descriptive
Barcelona,1983,loan_lt,NA,NA,OECD_SME_finance,descriptive
Barcelona,1984,loan_lt,NA,NA,OECD_SME_finance,descriptive
Barcelona,1985,loan_lt,NA,NA,OECD_SME_finance,descriptive
Barcelona,1986,loan_lt,NA,NA,OECD_SME_finance,descriptive
Barcelona,1988,loan_lt,NA,NA,OECD_SME_finance,descriptive
Barcelona,1989,loan_lt,NA,NA,OECD_SME_finance,descriptive
Barcelona,1991,loan_lt,NA,NA,OECD_SME_finance,descriptive
Barcelona,1992,loan_lt,NA,NA,OECD_SME_finance,descriptive
Barcelona,1993,loan_lt,NA,NA,OECD_SME_finance,descriptive
Barcelona,1994,loan_lt,NA,NA,OECD_SME_finance,descriptive
Barcelona,1995,loan_lt,NA,NA,OECD_SME_finance,descriptive
Barcelona,1996,loan_lt,NA,NA,OECD_SME_finance,descriptive
Barcelona,1997,loan_lt,NA,NA,OECD_SME_finance,descriptive
Barcelona,1998,loan_lt,NA,NA,OECD_SME_finance,descriptive
Barcelona,1999,loan_lt,NA,NA,OECD_SME_finance,descriptive
Barcelona,2000,loan_lt,NA,NA,OECD_SME_finance,descriptive
Barcelona,2001,loan_lt,NA,NA,OECD_SME_finance,descriptive
Barcelona,2002,loan_lt,NA,NA,OECD_SME_finance,descriptive
Barcelona,2003,loan_lt,NA,NA,OECD_SME_finance,descriptive
Barcelona,2004,loan_lt,NA,NA,OECD_SME_finance,descriptive
Barcelona,2005,loan_lt,NA,NA,OECD_SME_finance,descriptive
Barcelona,2006,loan_lt,NA,NA,OECD_SME_finance,descriptive
Barcelona,2007,loan_lt,15,15,OECD_SME_finance,descriptive
Barcelona,2008,loan_lt,11,11,OECD_SME_finance,descriptive
Barcelona,2009,loan_lt,17,17,OECD_SME_finance,descriptive
Barcelona,2010,loan_lt,14,14,OECD_SME_finance,descriptive
Barcelona,2011,loan_lt,8,8,OECD_SME_finance,descriptive
Barcelona,2012,loan_lt,7,7,OECD_SME_finance,descriptive
Barcelona,2013,loan_lt,9,9,OECD_SME_finance,descriptive
Barcelona,2014,loan_lt,11,11,OECD_SME_finance,descriptive
Barcelona,2015,loan_lt,12,12,OECD_SME_finance,descriptive
Barcelona,2016,loan_lt,17,17,OECD_SME_finance,descriptive
Barcelona,2017,loan_lt,21,21,OECD_SME_finance,descriptive
Barcelona,2018,loan_lt,18,18,OECD_SME_finance,descriptive
Barcelona,2019,loan_lt,17,17,OECD_SME_finance,descriptive
Barcelona,2020,loan_lt,44,44,OECD_SME_finance,descriptive
Barcelona,2021,loan_lt,20,20,OECD_SME_finance,descriptive
Barcelona,2022,loan_lt,11,11,OECD_SME_finance,descriptive
Barcelona,2023,loan_lt,NA,NA,OECD_SME_finance,descriptive
Barcelona,2024,loan_lt,NA,NA,OECD_SME_finance,descriptive
Lisbon,1980,loan_lt,NA,NA,OECD_SME_finance,descriptive
Lisbon,1985,loan_lt,NA,NA,OECD_SME_finance,descriptive
Lisbon,1986,loan_lt,NA,NA,OECD_SME_finance,descriptive
Lisbon,1989,loan_lt,NA,NA,OECD_SME_finance,descriptive
Lisbon,1990,loan_lt,NA,NA,OECD_SME_finance,descriptive
Lisbon,1991,loan_lt,NA,NA,OECD_SME_finance,descriptive
Lisbon,1992,loan_lt,NA,NA,OECD_SME_finance,descriptive
Lisbon,1993,loan_lt,NA,NA,OECD_SME_finance,descriptive
Lisbon,1995,loan_lt,NA,NA,OECD_SME_finance,descriptive
Lisbon,1996,loan_lt,NA,NA,OECD_SME_finance,descriptive
Lisbon,1997,loan_lt,NA,NA,OECD_SME_finance,descriptive
Lisbon,1998,loan_lt,NA,NA,OECD_SME_finance,descriptive
Lisbon,1999,loan_lt,NA,NA,OECD_SME_finance,descriptive
Lisbon,2000,loan_lt,NA,NA,OECD_SME_finance,descriptive
Lisbon,2001,loan_lt,NA,NA,OECD_SME_finance,descriptive
Lisbon,2002,loan_lt,NA,NA,OECD_SME_finance,descriptive
Lisbon,2003,loan_lt,NA,NA,OECD_SME_finance,descriptive
Lisbon,2004,loan_lt,NA,NA,OECD_SME_finance,descriptive
Lisbon,2005,loan_lt,NA,NA,OECD_SME_finance,descriptive
Lisbon,2006,loan_lt,NA,NA,OECD_SME_finance,descriptive
Lisbon,2007,loan_lt,NA,NA,OECD_SME_finance,descriptive
Lisbon,2008,loan_lt,NA,NA,OECD_SME_finance,descriptive
Lisbon,2009,loan_lt,65576,65576,OECD_SME_finance,descriptive
Lisbon,2010,loan_lt,65486,65486,OECD_SME_finance,descriptive
Lisbon,2011,loan_lt,65713,65713,OECD_SME_finance,descriptive
Lisbon,2012,loan_lt,64416,64416,OECD_SME_finance,descriptive
Lisbon,2013,loan_lt,60524,60524,OECD_SME_finance,descriptive
Lisbon,2014,loan_lt,58798,58798,OECD_SME_finance,descriptive
Lisbon,2015,loan_lt,56322,56322,OECD_SME_finance,descriptive
Lisbon,2016,loan_lt,51899.85052,51899.85052,OECD_SME_finance,descriptive
Lisbon,2017,loan_lt,48506.58351,48506.58351,OECD_SME_finance,descriptive
Lisbon,2018,loan_lt,46763.2674,46763.2674,OECD_SME_finance,descriptive
Lisbon,2019,loan_lt,46010.36638,46010.36638,OECD_SME_finance,descriptive
Lisbon,2020,loan_lt,50787.36385,50787.36385,OECD_SME_finance,descriptive
Lisbon,2021,loan_lt,52180,52180,OECD_SME_finance,descriptive
Lisbon,2022,loan_lt,51192,51192,OECD_SME_finance,descriptive
Lisbon,2023,loan_lt,NA,NA,OECD_SME_finance,descriptive
Lisbon,2024,loan_lt,NA,NA,OECD_SME_finance,descriptive
Tallinn,1992,loan_lt,NA,NA,OECD_SME_finance,descriptive
Tallinn,1994,loan_lt,NA,NA,OECD_SME_finance,descriptive
Tallinn,1998,loan_lt,NA,NA,OECD_SME_finance,descriptive
Tallinn,2000,loan_lt,NA,NA,OECD_SME_finance,descriptive
Tallinn,2001,loan_lt,NA,NA,OECD_SME_finance,descriptive
Tallinn,2002,loan_lt,NA,NA,OECD_SME_finance,descriptive
Tallinn,2003,loan_lt,NA,NA,OECD_SME_finance,descriptive
Tallinn,2004,loan_lt,NA,NA,OECD_SME_finance,descriptive
Tallinn,2005,loan_lt,NA,NA,OECD_SME_finance,descriptive
Tallinn,2006,loan_lt,NA,NA,OECD_SME_finance,descriptive
Tallinn,2007,loan_lt,1955.586017,1955.586017,OECD_SME_finance,descriptive
Tallinn,2008,loan_lt,2013.221042,2013.221042,OECD_SME_finance,descriptive
Tallinn,2009,loan_lt,1749.291535,1749.291535,OECD_SME_finance,descriptive
Tallinn,2010,loan_lt,1578.048584,1578.048584,OECD_SME_finance,descriptive
Tallinn,2011,loan_lt,1355.122701,1355.122701,OECD_SME_finance,descriptive
Tallinn,2012,loan_lt,1311.038124,1311.038124,OECD_SME_finance,descriptive
Tallinn,2013,loan_lt,1335.545783,1335.545783,OECD_SME_finance,descriptive
Tallinn,2014,loan_lt,1365.924495,1365.924495,OECD_SME_finance,descriptive
Tallinn,2015,loan_lt,1369.940763,1369.940763,OECD_SME_finance,descriptive
Tallinn,2016,loan_lt,1390.955603,1390.955603,OECD_SME_finance,descriptive
Tallinn,2017,loan_lt,1493.172253,1493.172253,OECD_SME_finance,descriptive
Tallinn,2018,loan_lt,1399.635421,1399.635421,OECD_SME_finance,descriptive
Tallinn,2019,loan_lt,1298.76384,1298.76384,OECD_SME_finance,descriptive
Tallinn,2020,loan_lt,1308,1308,OECD_SME_finance,descriptive
Tallinn,2021,loan_lt,1473.476227,1473.476227,OECD_SME_finance,descriptive
Tallinn,2022,loan_lt,1469.354058,1469.354058,OECD_SME_finance,descriptive
Tallinn,2023,loan_lt,NA,NA,OECD_SME_finance,descriptive
Tallinn,2024,loan_lt,NA,NA,OECD_SME_finance,descriptive
Athens,1978,loan_rejection,NA,NA,OECD_SME_finance,descriptive
Athens,1979,loan_rejection,NA,NA,OECD_SME_finance,descriptive
Athens,1981,loan_rejection,NA,NA,OECD_SME_finance,descriptive
Athens,1982,loan_rejection,NA,NA,OECD_SME_finance,descriptive
Athens,1983,loan_rejection,NA,NA,OECD_SME_finance,descriptive
Athens,1984,loan_rejection,NA,NA,OECD_SME_finance,descriptive
Athens,1985,loan_rejection,NA,NA,OECD_SME_finance,descriptive
Athens,1986,loan_rejection,NA,NA,OECD_SME_finance,descriptive
Athens,1987,loan_rejection,NA,NA,OECD_SME_finance,descriptive
Athens,1988,loan_rejection,NA,NA,OECD_SME_finance,descriptive
Athens,1989,loan_rejection,NA,NA,OECD_SME_finance,descriptive
Athens,1990,loan_rejection,NA,NA,OECD_SME_finance,descriptive
Athens,1991,loan_rejection,NA,NA,OECD_SME_finance,descriptive
Athens,1992,loan_rejection,NA,NA,OECD_SME_finance,descriptive
Athens,1993,loan_rejection,NA,NA,OECD_SME_finance,descriptive
